Title,Location,Company,Salary,Sponsored,Description
Data Science group,"Bengaluru, Karnataka",Affine Analytics,0,Organic,"Company Description
Affine Analytics (www.affineanalytics.com) is a privately owned Global Advanced Analytics and AI Service Provider. Affine has been a provider of analytical solutions, working with global organizations solving their strategic and day to day business problems. Our USP is the expertise in integrating cutting-edge technological and statistical solutions into our clients’ infrastructure
We combine data-driven statistical and AI analyses with heuristic domain expertise to provide actionable insights empowering organizations to make informed decisions and take proactive action. Our value lies in enabling our clientele to implement and realize the ROI of the recommendations.
Our analytical maturity spans across informative, exploratory, causal and predictive analytical techniques for problem-solving. We have a strong innovation focus with our AI Centre of Excellence constantly researching recent developments in areas of data-driven problem-solving to provide our clients with the best and contemporary solutions. Our work in consolidating the use of AI & Machine Learning techniques and cloud-based Big Data platforms has empowered robust, accurate and real-time delivery of actionable insights
Affine has 45+ clients ranging from large-sized organizations (majorly Fortune 500) to midsized organizations around the globe and from a plethora of industries like Retail, CPG, Gaming, Logistics, Banking and Financial Services, Insurance, E-commerce, Entertainment, Information Services, and IT. We service multiple functions including Marketing, CRM, CEM, Financial Planning & Analysis, Risk, Merchandising, Operations and Supply Chain Management for our clientele
Our team has a significant experience in the world of analytics, functioning as Statisticians, Operations Researchers, Econometricians, Consultants and Engineers across multiple Fortune 500 companies, boosting their strong pedigree with profound business understanding and fervent problem-solving acumen
Our offices are in New York, Fremont, and Bellevue in the USA and in Bangalore in India.

Job Description
Sr. Associate, Consultant & Principal Delivery
Experience: 7 years – 10 years
Education requirement: B. Tech/BE or MSc or MBA or MTech in Stats, Economics, Mathematics, Finance, or any other quantitative discipline

Primary Role:
Substantial hands-on experience with data handling. Capable of managing large volumes of data,
extract, clean and comprehend
Able to analyze data independently and draw out salient insights. Able to define workflow for oneself and Associates on a daily or periodic basis, contingent on the requirements of the project. Managing Associate, Sr Associate & Consultants
Lead multiple cross-functional projects, at any given time, using advanced analytics practices to
discover insights that will guide strategic decisions and uncover optimization opportunities
Capable of handling conversations with clients and onsite counterparts – familiarity with onsite offshore working model
Providing intellectual leadership to individual project teams in creating, delivering and
implementing solutions
Brings onto the fore, substantial domain knowledge on any domain, and capable of applying
analogous aspects to other domains as well
Prioritizing tasks within project, task allocation across resources – capable of evaluating resources
by their skills and improvement areas - prioritizes resource development
Capable of planning resource development over a period of 12-24 months
Contributes to org-level activities such as sales collaterals, designing proposals, guiding teams
through Proof of Concepts and mock projects
Recruit, train, develop and supervise team of Analyst/Senior Analyst/Consultant/Tech Leads
Anticipate future demands of initiatives related to people, technology, budget and business
develop plans for the same
Competencies Required
Relevant analytics experience with SME level expertise in any Industry
Strong ability to plan and manage numerous processes, people and projects simultaneously
Excellent communication, collaboration and delegation skills

Qualifications
Competences:
Relevant analytics experience in Retail, e-commerce, Telecom, or any other domain
Technical Capabilities:
o SQL
o MSFT PowerPoint
o Excel
o Statistical Packages – R and/or Python – Mandate; PySpark, Scala is a plus
o Statistical Modelling and/or Machine Learning, Deep Learning
o Big Data Environments such as Hadoop, Hive, etc.
o Any credentials from IITs and NITs are good to have on the resume
Relevant analytics experience in Retail, e-commerce, Telecom, BFSI or any domain
Decent amount of domain expertise on any/all the domains
Technical Capabilities – one or more
Expert at Excel and/or VBA
Expert at solution design and storyboarding using PowerPoint – Mandate
Comfortable with statistical applications, Machine Learning & Deep Learning models
Familiarity with statistical packages – R and/or Python; PySpark, Scala is a plus. Ability to guide team to write optimized codes
Familiarity with big data environments – Hadoop, Hive, etc

Note:
Senior Associate -up to 5 Years with optional team handling experience
Consultant – up to 7 Years with Decent team handling experience along with technical hands on
Principal DSG – 7+ Years with large team handling experience along with descent technical expertise

Additional Information
Senior Associate -up to 5 Years with optional team handling experience
Consultant – up to 7 Years with Decent team handling experience along with technical hands on
Principal Delivery– 7+ Years with large team handling experience along with descent technical expertise"
SSE – Machine Learning Engineer,"Bengaluru, Karnataka",Wibmo,0,Organic,"About the Company

Wibmo is a US-based leading provider of cashless payments and payment security solutions to banks, merchants, and consumers in emerging markets including India. The company based in Cupertino, CA and Bengaluru India, processes billions of transactions and delivers high availability digital payment services to banks, merchants, and consumers.

With services in over 20 countries and recently acquired by PayU, the fintech-arm of Naspers (www.naspers.com), Wibmo is focused on delivering state-of-the-art digital payment solutions around the world.

With a strong innovative solutions culture, the rapidly growing company is emerging as a leading provider of digital payment solutions and services and seeks highly motivated, self-directed individuals to join the organization in various roles.

Responsibilities:
Develop creative solutions and work in R&D mode to come up with technical solutions
Promote high quality, scalability, and timely completion of projects
Apply an agile approach to coordinate the development, determine project scope and limitations
Study and transform data science prototypes
Design machine learning system
Research and implement appropriate ML algorithms and tools
Develop machine learning applications according to the requirements
Select appropriate datasets and data representation methods
Run machine learning tests and experiments
Perform statistical analysis and fine-tuning using test results
Train and retrain systems when necessary
Extend existing ML libraries and frameworks
Keep abreast of developments in the field

Required skills:
Proven experience as a Machine Learning Engineer or a similar role
Understanding of data structures, data modelling and software architecture
Deep knowledge of math, probability, statistics and algorithms
Ability to write robust code in Python, Java and R
Must Have –
Panda, NumPy, Matplot, Seaborn, Scikit
Algorithm –
Regression
Classification
Clustering
Tensorflow 2.0
Convolutional Neural Networks (CNN)
Artificial Neural Networks (ANN)
Good to Have – Natural Language Processing
Excellent communication skills
Ability to work in a team
Outstanding analytical and problem-solving skills

Qualification:
Bachelor’s degree in Engineering, CS or equivalent experience
Strong Programming skills

Reports to: Manager – Engineering – Software"
Data Scientist,"Bengaluru, Karnataka",Netradyne,0,Organic,"Location: Bangalore

Role and Responsibilities
You will perform analyses, build models, and design/conduct experiments to improve road safety and reduce accidents. You will
Design, develop and evaluate statistical and predictive models to understand driving risk.
Build models and design product features to improve scores, compliance and other key metrics.
Conduct statistical experiments and data-driven metrics to guide product features.
Perform data wrangling tasks such as acquiring, cleaning, structuring and enriching data.
Communicate and present findings in a clear and intuitive manner.
Build story-telling dashboards.
Requirements
B. Tech, M. Tech or PhD in computer science, electrical engineering, statistics, math or a related area.
Good hands-on experience of coding – Python (required), R, etc.
Experience working with databases – Postgres, MongoDB, etc.
Strong knowledge of statistics, probability, and estimation theory.
Experience with deriving useful insights from large and complex datasets.
Experience with data visualization and storytelling.
Strong ability to communicate highly technical results to a diverse audience.
Ability to develop quick proof of concept solutions in a fast-paced startup environment.
Flexible and can-do approach. Ability to adjust to changing priorities.
Desired Skills
Experience with predictive analytics is a plus.
Experience with data visualization tools like Tableau, Plotly-Dash is a plus.
Experience with designing and conducing successful statistical experiments is a plus.

Departments: Analytics
Locations: Bangalore"
"Product Analyst, Opsgenie","Bengaluru, Karnataka",Atlassian,0,Organic,"Atlassian is continuing to hire with all interviewing and on-boarding done virtually due to COVID-19. All new and existing Atlassians will continue to work from home until it’s safe to return to our offices. When our offices re-open, every Atlassian will have the choice to work from an office or from home.

Do you have a passion for examining complex data and turning it into useful information and insights? Do you love finding the next big ‘aha’ insight which changes the way a business thinks about their customers? Would you like to drive real change with global impact at the world's hottest SaaS company? Atlassian is a fast-paced work environment and there are plentiful chances to create impact!

Atlassian’s mission of “Unleash the potential of every team” is the guiding light behind what we do. We have developed well-known products (Jira, Confluence, Trello, etc.), that fit in the fabric of teamwork across different types of teams, and the processes to help every team succeed.

One of these products is OpsGenie - a modern incident management platform for operating always-on services, empowering Dev & Ops teams to plan for service disruptions and stay in control during incidents. OpsGenie centralizes alerts, notifies the right people reliably, and enables them to collaborate and take rapid action.

We're growing quickly, so you'll need to help define, implement, and scale the systems and processes for sustainable growth. If you love finding patterns amidst chaos, making quick decisions, and getting your hands dirty in data, this could be a great fit!
On your first day, you'll have:
3-5 years of experience in analytics
Advanced proficiency in SQL
Expertise on working with engineers to implement behavior tracking/analytics instrumentation
A strong intuition for crafting raw data and analysis into well-written and persuasive content
The ability to juggle multiple projects and priorities
Experience collaborating with senior management and translating insights into decisions and actions
Comfort operating in ambiguous, fast-changing environments
Proficiency in at least one analytics & visualization tool such as Tableau, Looker, Mode, Plotly, etc.
A willingness to learn and adapt to new technologies and methods as needed
The ability to travel to San Francisco & Sydney at least twice a fiscal year
It's great, but not required, if you have:
Experience working in a global environment with remote teams
Experience in doing analysis for a Product based company.
Experience with scripting and analysis languages (Python, R)
Expertise using Git
Deep knowledge of statistics and probability, especially in relation to experimentation
An advanced degree in a quantitative discipline such as statistics, economics, mathematics, or computer science
More about our benefits

Whether you work in an office or a distributed team, Atlassian is highly collaborative and yes, fun! To support you at work (and play) we offer some fantastic perks: ample time off to relax and recharge, flexible working options, five paid volunteer days a year for your favourite cause, an annual allowance to support your learning & growth, unique ShipIt days, a company paid trip after five years and lots more.

More about Atlassian

Creating software that empowers everyone from small startups to the who’s who of tech is why we’re here. We build tools like Jira, Confluence, Bitbucket, and Trello to help teams across the world become more nimble, creative, and aligned—collaboration is the heart of every product we dream of at Atlassian. From Amsterdam and Austin, to Sydney and San Francisco, we’re looking for people who want to write the future and who believe that we can accomplish so much more together than apart. At Atlassian, we’re committed to an environment where everyone has the autonomy and freedom to thrive, as well as the support of like-minded colleagues who are motivated by a common goal to: Unleash the potential of every team.

Additional Information

We believe that the unique contributions of all Atlassians is the driver of our success. To make sure that our products and culture continue to incorporate everyone's perspectives and experience we never discriminate on the basis of race, religion, national origin, gender identity or expression, sexual orientation, age, or marital, veteran, or disability status.

All your information will be kept confidential according to EEO guidelines."
Data Analyst,"Bengaluru, Karnataka",Novotree Minds Consulting Private Limited,0,Organic,"data Scientist exp- 2 to 4 years Location- Bangalore Notice Period - Immediate /15 days/30 days

Masters (or PhD degree-preferred) in Computer science/Statistics/Mathematics/Machine learning/Data science or other artificial intelligence related subjects
2 - 4 years of experience in machine learning/artificial intelligence in academics or industry
Expert level in at least one programming language. Preferably R or Python
Knowledge of statistics and machine learning (Probability theory, parametric and non-parametric models, supervised and unsupervised ML techniques)
Knowledge of deep learning algorithms (CNN, RNN, autoencoders, etc.)
Knowledge in databases preferable"
Lead Algorithm/Analytics Data Science,"Bengaluru, Karnataka",Reliance Jio Infocomm Limited,0,Organic,"Job Responsibilities :

Design and document functional and non-functional requirements
using detailed user stories and use cases for automated RF
Coverage Management and Performance Management on a GISCreate
algorithms to correlate varied data and derive meaningful
insights from themSets business rules and data sources required
to identify coverage issues before they occur using predictive
analytics and suggest the remedial action in an automated way in
the tool
Education Requirement :

BE/B. Tech
Experience Requirement :

16 - 20
Skills & Competencies :

# The person should have rich experience in Data Mining and
machine learning, Matlab, R, SAS, Python , Forecasting,
mathematical regression and neural networks, 2G/ 3G/ 4G mobile
wireless, data visualization on GIS Team Management, Problem
Solving, Stake Holder & Customer Management, Vendor Management,
Communication Management, Analytical, Conflict Resolution
Location Map : AI CoE,Bengaluru Avana Building,Karnataka"
Data Science Engineer,"Bengaluru, Karnataka",IntelliPredikt Technologies,0,Organic,"You can send your CV to careers@intellipredikt.com

Job_ID : IPTB_PE_102
Job Title: Data Science Engineer
Status: OPEN
Job Description: Data scientist is responsible for data exploration, machine learning, IP generation, anomaly detection/ prediction and data visualization of massive dataset using common tools.
Qualification: MS or PhD in Data Analytics areas
Experience: 1 to 5 years of experience in data analytic's for anomaly detection and prediction"
Lead Data Scientist,"Bengaluru, Karnataka",SNC-Lavalin,0,Organic,"Background
SNC-Lavalin is going through an exciting period of change. A Canadian listed engineering and construction firm acquired the UK engineering consultancy Atkins in July 2017, bringing with it a great opportunity to re-position the SNC-Lavalin brand in the eyes of our markets and ahead of our competitors. The combined group now has approximately 50,000 employees around the world and both Atkins and SNC-L’s offerings combined give us the opportunity to continue our growth. The future of engineering and construction is in the greater use of data, combined with technologies to deliver our services more efficiently and bring different offerings to our clients. From apps, virtual reality and artificial intelligence, to mobility as a service and digital asset management, we are combining our traditional engineering skills with technology to fundamentally change the way we do things.
Atkins is part of the SNC Lavalin Group of companies, the delivery of its Digital and Data Services is via a function called IT Services which is organised as a global operation with significant presence in India. IT Services has developed an operating model to revolutionise the way IT services are provided to the company, moving from a ‘Business as Usual’ focus to an organisation driven by Business Value. Key concepts include: transitioning to digital products, adopting agile delivery approaches across the organisation, leveraging cloud services, and applying focus to supporting company project bids and delivery. The Digital Transformation is delivered through strategic initiatives which will be powered by Connected Data Ecosystem.
Job Details
Purpose of the Role:
This role is for a Lead Data Scientist to join our Data Intelligence and Technology Services team. We create state of art machine learning models to help business deliver high value, smart and market differentiating engineering products and services. The focus of our team is not just providing insight for executives to make decisions, rather working on innovative algorithms and models that make intelligent, automated, decisions in real time, millions of times a day. To achieve that we collaborate with the engineering, sales, commercial and technology teams. We take pride in solving real problem that touch daily lives of people
You'll dive into cutting edge machine learning models, experiment and apply new ones, and apply analytics at scale to impact the business.
Use the latest cloud and data technologies to train and deploy machine learning models at scale.
You’re expected to keep abreast of the latest data science industry developments and coach the data scientist in the team and globally on them.
You will help the business in setting up data science capabilities with right practises like ML/Ops and Model Lifecycle Management in place.
You propose analytics strategies and solutions that challenge and expand the thinking of everyone around you.
You're passionate about asking and answering questions in large datasets, and you can communicate that with passion.
You have a keen desire to solve problems and live to find patterns and insights within structured and unstructured data.
You're looking for a role with diverse learning opportunities, growing and having fun while at it.
Key Deliverables/Responsibilities
Use data analysis techniques to deliver quick working prototypes to prove hypothesis by building statistical models using a range of tools including Python, Spark and R.
Understand data requirements for a product lifecycle by working closely with Product Managers and Solution Architects.
Use cutting edge visualisations to enable our business/Clients to better explore the patterns and trends hidden within our data.
Evaluate and apply machine learning algorithms on data to create models.
Work collaboratively with data engineers and software engineers to deliver product solutions and/or prototypes.
Help the data science team to achieve their potential through active technical leadership.
Advise clients, technical and business teams located globally to accelerate adoption of data science to improve their operations.
Experience Required
Essential
5-10 years of experience as Data Scientist in leadership role for at least 2 year.
Strong grasp of numbers, statistics, mathematical concepts, and algorithms. Ideally with a degree at a Masters level.
Experience of implementing Model Cycle Management/ML-Ops for a multiple experiment.
Experience of managing/mentoring team of data scientists.
Knowledge of data structures, relational data, and big data platforms.
Experience of handling unstructured data like images, point cloud, text etc.
Demonstrate experience and understanding of Machine Learning, e.g.: linear/logistics regression, random forest, SVM, neural networks, etc.
Proficiency with Python.
Proficiency with machine and deep learning frameworks such as TensorFlow, Keras.
Experience with techniques to retrieve actionable feature insight from deep neural networks.
Experience developing solutions on cloud.
Desirable
Oil and Gas, utility, Telecoms or construction sector experience.
Contribution to industry/open source communities.
Experience of working within a multi-cultural, global environment.
Experience of working in a fast moving and changing environment.
Experience with NLP and linguistic approaches for retrieval, interpretation, and pushing of insight from scientific literature.
Behavioural Competencies
We’re bold…
We use our curiosity, innovation and creativity to solve problems in cool ways
We’re proactive…
We seek out opportunities, and really listen to our customers’ problems
We work together in a dynamic and agile way to make change happen quickly
We’re experimenters …
We’re not afraid to try different ways of doing things
We’re champions for new ideas and tools
We're trusted...
Building close, trusted partnerships really matters to us
We share our knowledge and work in a collaborative way, joining together for the best results
We expect our employees to commit to our values:"
Data Scientist,"Bengaluru, Karnataka",Novotree Minds Consulting Private Limited,0,Organic,"â€¢Masters (or PhD degree-preferred) in Computer science/Statistics/Mathematics/Machine learning/Data science or other artificial intelligence related subjects
â€¢2 - 4 years of experience in machine learning/artificial intelligence in academics or industry
â€¢Expert level in at least one programming language. Preferably R or Python
â€¢Knowledge of statistics and machine learning (Probability theory, parametric and non-parametric models, supervised and unsupervised ML techniques)
â€¢Knowledge of deep learning algorithms (CNN, RNN, autoencoders, etc.)
â€¢Knowledge in databases preferable

2.00-4.00 Years

PhD, Masters in Technology (M.Tech/M.E/M.Sc)"
Spec Analytics Analyst 2,"Bengaluru, Karnataka",Citi,0,Organic,"The Spec Analytics Analyst 2 is a developing professional role. Applies specialty area knowledge in monitoring, assessing, analyzing and/or evaluating processes and data. Identifies policy gaps and formulates policies. Interprets data and makes recommendations. Researches and interprets factual information. Identifies inconsistencies in data or results, defines business issues and formulates recommendations on policies, procedures or practices. Integrates established disciplinary knowledge within own specialty area with basic understanding of related industry practices. Good understanding of how the team interacts with others in accomplishing the objectives of the area. Develops working knowledge of industry practices and standards. Limited but direct impact on the business through the quality of the tasks/services provided. Impact of the job holder is restricted to own team.

Responsibilities:
Incumbents work with large and complex data sets (both internal and external data) to evaluate, recommend, and support the implementation of business strategies
Identifies and compiles data sets using a variety of tools (e.g. SQL, Access) to help predict, improve, and measure the success of key business to business outcomes
Responsible for documenting data requirements, data collection / processing / cleaning, and exploratory data analysis; which may include utilizing statistical models / algorithms and data visualization techniques
Incumbents in this role may often be referred to as Data Scientists
Specialization in marketing, risk, digital and AML fields possible
Appropriately assess risk when business decisions are made, demonstrating particular consideration for the firm's reputation and safeguarding Citigroup, its clients and assets, by driving compliance with applicable laws, rules and regulations, adhering to Policy, applying sound ethical judgment regarding personal behavior, conduct and business practices, and escalating, managing and reporting control issues with transparency.

Qualifications:
0-2 years relevant experience
Have the ability to retrieve and manipulation data
Possess analytic ability and problem solving skills
Working experience in a quantitative field
Excellent communication and interpersonal skills, be organized, detail oriented, and adaptive to matrix work environment
Ability to build partnerships with cross-functional teams

Education:
Bachelors/University degree or equivalent experience

This job description provides a high-level review of the types of work performed. Other job-related duties may be assigned as required.
-
Job Family Group:
Decision Management
-
Job Family:
Specialized Analytics (Data Science/Computational Statistics)
-
Time Type:
Full time
-
Citi is an equal opportunity and affirmative action employer.
Qualified applicants will receive consideration without regard to their race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran.
Citigroup Inc. and its subsidiaries (""Citi”) invite all qualified interested applicants to apply for career opportunities. If you are a person with a disability and need a reasonable accommodation to use our search tools and/or apply for a career opportunity review Accessibility at Citi.
View the ""EEO is the Law"" poster. View the EEO is the Law Supplement.
View the EEO Policy Statement.
View the Pay Transparency Posting"
TTT - Power BI - Advanced Analyst,"Bengaluru, Karnataka",EY,0,Organic,"TAX TECHNOLOGY TRANSFORMATION (TTT) – TAX SENIOR

EY GDS’s Tax Innovation, Solutions and Technology (IST) group as well as the Tax Tech Transformation (TTT) team’s mission is to develop, implement and integrate technology solutions that better serve our clients and engagement teams. As a member of EY’s core Tax practice, you’ll develop a deep tax technical knowledge and outstanding database, data analytics and programming skills.

Ever-increasing regulations require tax departments to gather, organize and analyse more data than ever before. Often the data necessary to satisfy these ever-increasing and complex regulations must be collected from a variety of systems and departments throughout an organization. Effectively and efficiently handling the variety and volume of data is often extremely challenging and time consuming for a company.

The opportunity

EY's GDS IST and TTT team members work side-by-side with the firm's partners, clients and tax technical subject matter experts to develop and incorporate technology solutions that enhance value-add, improve efficiencies and enable our clients with disruptive and market leading tools supporting Tax.

GDS IST and TTT team works closely with clients and professionals in the following areas: Federal Business Tax Services, Partnership Compliance, Corporate Compliance, Indirect Tax Services, Human Capital, and Internal Tax Services. GDS Tax Technology provides solution architecture, application development, testing and maintenance support to the global TAX service line both on a pro-active basis and in response to specific requests.
Your key responsibilities
Design, development, testing and deployment of Power BI Dashboards
Structure ambiguous business problems and recommend visualization solutions
Leverage advanced Power BI functionality to create analytical dashboards
Develop a strong understanding of business requirements; working with business users/ business analysts to define technical and process requirements
Experience in Custom visuals and Groups Creation
Experience in Data Gateway for Data Refreshing, content Pack Library
Writing DAX and advanced measured in Power BI
Quickly understand a data management system from end to end
To be an SME on Power BI and a sound contributor delivering, standardizing, and organizing data for business uses
Responsible for effectively communicating with other team members and clients on project related information
Responsible for mentoring team members and counselling them

Skills and attributes for success
An overall experience between 2-4 years of which 2 years of hands on work experience with Power BI, up to date on the latest version and product capabilities, familiarity with UI designing
1 – 2 years of hands on experience with SQL, with demonstrated ability to derive insights through efficient SQL queries
Must possess good knowledge of SQL queries and scripts
2 years of hands on experience in developing Visualization reports and dashboards
Experienced working with PowerApps and Power Automate
To qualify for the role, you must have
Bachelors / Master’s degree in Science/ Engineering / MCA/ MBA
As Power BI professional you will be involved in designing, development, testing and deployment of Power BI Dashboards
Ideally, you’ll also have
Exposure to other BI tools (Spotfire, Tableau) would be good to have.
Strong verbal and written communications skills
What we look for
A Team of people with commercial acumen, technical experience and enthusiasm to learn new things in this fast-moving environment
An opportunity to be a part of market-leading, multi-disciplinary team of 1400 + professionals, in the only integrated global transaction business worldwide.
What working at EY offers

At EY, we’re dedicated to helping our clients, from start–ups to Fortune 500 companies — and the work we do with them is as varied as they are.
You get to work with inspiring and meaningful projects. Our focus is education and coaching alongside practical experience to ensure your personal development. We value our employees and you will be able to control your own development with an individual progression plan. You will quickly grow into a responsible role with challenging and stimulating assignments. Moreover, you will be part of an interdisciplinary environment that emphasizes high quality and knowledge exchange. Plus, we offer:

Support, coaching and feedback from some of the most engaging colleagues around
Opportunities to develop new skills and progress your career
The freedom and flexibility to handle your role in a way that’s right for you
About EY
As a global leader in assurance, tax, transaction and advisory services, we’re using the finance products, expertise and systems we’ve developed to build a better working world. That starts with a culture that believes in giving you the training, opportunities and creative freedom to make things better. Whenever you join, however long you stay, the exceptional EY experience lasts a lifetime. And with a commitment to hiring and developing the most passionate people, we’ll make our ambition to be the best employer by 2020 a reality."
"Data Scientist, R&T, Bangalore","Bengaluru, Karnataka",Novozymes,0,Organic,"Data Scientist, R&T, Bangalore, India

Pioneer a brighter future
At Novozymes, we work in close partnership with our customers and the global community to make a sustainable impact. We use science to advance industries, and as part of Research, Innovation and Supply, you will help find the biological answers and build the new businesses that can pave the way for a brighter future.

Data Scientist, R&T, Bangalore, India
To support this, we are currently looking for a Data Scientist to join our global enzyme discovery operations in Bangalore. Novozymes has a strong foundation on traceability of key research data and management of our massive amounts of genomics data. We wish to leverage this foundation while enabling seamless integration of currently less managed data sources from multiple sources in our R&D processes

As Data Scientist, you will be part of an engaged team of data scientists and data engineers that help drive and support our data driven research processes (in enzyme discovery and protein engineering). You will be working closely with research stakeholders performing data retrieval, integration, exploration and analysis. You will be involved along the entire data value chain, from modelling research processes with the aim of harvesting experimental data in a structured manner to developing the analytics supporting our research processes.

Tasks and responsibilities:
You will interact with scientists and lab technicians to anchor processes by which experimental data (in enzyme discovery/protein engineering) is collected in the lab, stored and secured so that it is accessible for data driven research.
You will analyse R&D experimental data from iterative primary HTS to secondary screening, and enzyme application data to get novel data insights from the learning cycles, and to help identify better enzyme molecules faster
You will mine relevant data public databases and portals to develop newer insights in creating models for enzyme discovery and protein engineering
You will drive the implementation of data science and analytical tools and establish and deliver relevant training where necessary
Where needed, you will assist your research colleges across Novozymes in leveraging and gaining full value of the data analytical tool chain, and you will act as an internal consultant where relevant.
You will take part in defining the data governance necessary to safeguard data while keeping agility high.
You will be part of and help drive a global data science community across Novozymes research, where data science and analytics can flourish and further drive our use of research data.
Qualifications and Experience:
Ph.D. in Bioinformatics/Biological Sciences, Computational Biology, Applied Maths/Statistics, Computer Sciences/ Data Sciences with 1-2 years of experience, emphasizing hands-on biological data analysis/model building, or MSc or MTech in similar areas with 4-5 years of relevant experience as follows.
Mathematical modelling using biological data sets
Ideally your scientific life sciences background is combined with a computer science degree and you have proven programming experience in coding in several languages.
Experience with statistical and advanced data analytics preferably using R, Python and/or JMP along with strong and documented hands-on experience in data modelling, data analysis and visualization
Solid understanding of database systems (Postgres, mySQL, SQLServer, etc)
Enough biotech domain knowledge to help you understand and generate meaningful insights from complex and heterogeneous research data sets and scientific workflows using statistical and advanced analytics and visualizations.
Experience in machine learning, AI would be an added plus
A tenacious yet adaptable and open mindset that helps you drive for results. You have a collaborative and influential approach, a strong customer focus and excellent networking and communication skills
You will be challenged with solving complex scientific problems in a discovery R&D environment, and work in a global company with diverse culture

About Novozymes
Novozymes is the world leader in biological solutions. Together with customers, partners and the global community, we improve industrial performance while preserving the planet’s resources and helping build better lives. As the world’s largest provider of enzyme and microbial technologies, our bioinnovation enables higher agricultural yields, low-temperature washing, energy efficient production, renewable fuel and many other benefits that we rely on today and in the future.
We call it Rethink Tomorrow. www.novozymes.com

Are you the next Zymer in our team? Consider a career with Novozymes and let’s unfold your potential together."
Data Analyst,"Bengaluru, Karnataka",Netradyne,0,Organic,"Location: Bangalore
Experience Required: 0 to 3 years

ROLE AND RESPONSIBILITIES
Primary role will be to understand the daily challenging problems, perform analysis and help team make informed decisions with data and visualizations.
Responsible for monitoring IoT devices and finding patterns that can help identify anomaly and device failures.
Monitoring and analysing important metrics.
Scripting and automating the processes and reports.
Every day is a new challenge; hence you will always be learning new things and tools to help solve the problems.
Essential Skills
Good knowledge in Mathematics, Statistics and Computer Science.
Ability to communicated findings in a clear and intuitive way.
Strong hold on python and data analysis libraries – pandas, numpy (scikit-learn is an added advantage).
Good understanding of data bases and SQL.
Well versed with MS office tools mainly Excel.
Experience in delivering data analysis and visualization projects – experience in machine learning is a bonus.
Ability to understand, articulate the problem and come up with mathematical solutions.
Motivated and natural curiosity in solving problems.
Knowledge of these tools is an added advantage – Tableau, Python-Dash, any other Visualization tools.
Qualifications And Education Requirements
BE/ BTECH/MSc in a related field (M. Tech. preferred).
Preferred Skills
Participation in online projects or competitions on data analysis.

Departments: Cloud
Experience: 0 - 3 Years
Locations: Bangalore"
Junior Data Scientist/ta,India,WSD Consultant,"₹7,00,000 - ₹15,00,000 a year",Organic,"Junior Data Scientist/ta
Gurgaon, Bangalore, Mumbai, Pune, Chennai, Hyderabad


candidate should qualify checklist written below:

Ques: Does the candidate has strong knowledge in Data Science/ Machine Learning/ Artificial Intelligence ? Please mention

Ques: Is the candidate willing to work full time as a Data Science program Manager/ Academic and content delivery/ End to End Curriculam delivery and management ?

Ques: Does the candidate has Data Science/ Machine learning content development and academic delivery experience/ Faculty Development programs in any Teaching Institution or E - Learning Companies?


Job Specifications

Exp. 1.0 - 5.0 Year(s)
Annual Fixed CTC Min : 7.0 Lacs Max: 15.0 Lacs
Qualification B.Tech/B.E. , Any Post Graduation
No of openings 3
Additional Doc/Msg
Experience
1 - 5 Years

Salary
7 Lac To 15 Lac P.A.

Industry
IT Software - Application Programming / Maintenance

Qualification
Other Bachelor Degree, MD/Medicinae Doctor, Other Doctorate Degree

Key Skills
Data Scientist


About Company
Company Name
Great Learning


About Company
Great Learning is an online and hybrid learning company that offers high-quality, impactful, and industry-relevant learning programs to working professionals. These programs help them master data-driven decision-making regardless of the sector or function they work in and secure their career growth into the future. These programs are delivered through a convenient and robust technology-enabled experience with no disruption to their careers.

Contact Person
Pramod Kumar

Address
Gurgaon

Mobile
8506010400

Email ID
jobwsd@gmail.com"
Data Scientist- Analytics- Python +Machine Learning (6-10yrs...,"Mumbai, Maharashtra",Crescendo Global,0,Organic,"A Data Scientist opportunity in Mumbai for a professional holding at least 6-10 years of relevant experience in Data Science to create complex models, Design and apply machine learning techniques, and put them into production. Our client is looking for a professional keen to grow their career as a Deputy Manager-Data Science position (Equivalent to AVP/Director).
If you think you are an expert in Data Science, we want you!

Location: Mumbai (Full time)/Bangalore(WFH)

Your Future Employer:

A leading, global group with billions of assets under management providing comprehensive financial services serving millions of customers.

Responsibilities:
Developing Models on AI/ML.
Training and testing different ML/DL algorithms, performing iterative experiments with different techniques to discover the best performing algorithm.
Performing data analysis from unstructured data to find meaningful business insights.
Working as a product owner and holding end to end responsibility for NLP based solutions.
Designing and applying machine learning techniques to deliver actionable insights from large-scale, multi-structured datasets.
Working with internal and external teams to develop models (ranging from data exploration to feature engineering and model development to validation and scoring.) and put them into production
The Successful Candidate:
Excellent skills in Python
Deep experience in machine learning in asset management/investment domain.
Exposure to advanced deep learning techniques such as LSTM. CNN, Dense neural networks as well as neural networks design and implementation through tools like tensorflow, keras, pytorch, deepai or equivalent.
Experience of working in multiple text mining / NLP solution
Should have experience of deploying and putting into production ML based solution
Good SQL expertise
A passion to solve business problems across the value chain.
What is in it for you:
An opportunity to work with a blue- chip firm in a high visibility role as a part of lean team.
Work in a dynamic environment for an established brand.
Reach Us:

If you think this role will add value to your career, kindly write me an email along with your updated CV on kirti.bakshi@crescendogroup.in for a confidential discussion on the role."
